['(0.000457763671875,0.00048828125)', '(0.4964599609375,0.496490478515625)']
['(0.000457763671875,0.00048828125)', '(0.496490478515625,0.49652099609375)']
['(0.00042724609375,0.000457763671875)', '(0.49652099609375,0.496551513671875)']
['(0.00042724609375,0.000457763671875)', '(0.496551513671875,0.49658203125)']
['(0.000457763671875,0.00048828125)', '(0.49652099609375,0.496551513671875)']
['(0.000457763671875,0.00048828125)', '(0.496551513671875,0.49658203125)']
['(0,3.0517578125e-05)', '(0.49658203125,0.496612548828125)']
['(0,3.0517578125e-05)', '(0.496612548828125,0.49664306640625)']
['(3.0517578125e-05,6.103515625e-05)', '(0.49658203125,0.496612548828125)']
['(3.0517578125e-05,6.103515625e-05)', '(0.496612548828125,0.49664306640625)']
['(0,3.0517578125e-05)', '(0.49664306640625,0.496673583984375)']
['(0,3.0517578125e-05)', '(0.496673583984375,0.4967041015625)']
['(3.0517578125e-05,6.103515625e-05)', '(0.49664306640625,0.496673583984375)']
['(3.0517578125e-05,6.103515625e-05)', '(0.496673583984375,0.4967041015625)']
['(6.103515625e-05,9.1552734375e-05)', '(0.49658203125,0.496612548828125)']
['(6.103515625e-05,9.1552734375e-05)', '(0.496612548828125,0.49664306640625)']
['(9.1552734375e-05,0.0001220703125)', '(0.49658203125,0.496612548828125)']
['(9.1552734375e-05,0.0001220703125)', '(0.496612548828125,0.49664306640625)']
['(6.103515625e-05,9.1552734375e-05)', '(0.49664306640625,0.496673583984375)']
['(6.103515625e-05,9.1552734375e-05)', '(0.496673583984375,0.4967041015625)']
['(9.1552734375e-05,0.0001220703125)', '(0.49664306640625,0.496673583984375)']
['(9.1552734375e-05,0.0001220703125)', '(0.496673583984375,0.4967041015625)']
['(0,3.0517578125e-05)', '(0.4967041015625,0.496734619140625)']
['(0,3.0517578125e-05)', '(0.496734619140625,0.49676513671875)']
['(3.0517578125e-05,6.103515625e-05)', '(0.4967041015625,0.496734619140625)']
['(3.0517578125e-05,6.103515625e-05)', '(0.496734619140625,0.49676513671875)']
['(0,3.0517578125e-05)', '(0.49676513671875,0.496795654296875)']
['(0,3.0517578125e-05)', '(0.496795654296875,0.496826171875)']
['(3.0517578125e-05,6.103515625e-05)', '(0.49676513671875,0.496795654296875)']
['(3.0517578125e-05,6.103515625e-05)', '(0.496795654296875,0.496826171875)']
['(6.103515625e-05,9.1552734375e-05)', '(0.4967041015625,0.496734619140625)']
['(6.103515625e-05,9.1552734375e-05)', '(0.496734619140625,0.49676513671875)']
['(9.1552734375e-05,0.0001220703125)', '(0.4967041015625,0.496734619140625)']
['(9.1552734375e-05,0.0001220703125)', '(0.496734619140625,0.49676513671875)']
['(6.103515625e-05,9.1552734375e-05)', '(0.49676513671875,0.496795654296875)']
['(6.103515625e-05,9.1552734375e-05)', '(0.496795654296875,0.496826171875)']
['(9.1552734375e-05,0.0001220703125)', '(0.49676513671875,0.496795654296875)']
['(9.1552734375e-05,0.0001220703125)', '(0.496795654296875,0.496826171875)']
['(0.0001220703125,0.000152587890625)', '(0.49658203125,0.496612548828125)']
['(0.0001220703125,0.000152587890625)', '(0.496612548828125,0.49664306640625)']
['(0.000152587890625,0.00018310546875)', '(0.49658203125,0.496612548828125)']
['(0.000152587890625,0.00018310546875)', '(0.496612548828125,0.49664306640625)']
['(0.0001220703125,0.000152587890625)', '(0.49664306640625,0.496673583984375)']
['(0.0001220703125,0.000152587890625)', '(0.496673583984375,0.4967041015625)']
['(0.000152587890625,0.00018310546875)', '(0.49664306640625,0.496673583984375)']
['(0.000152587890625,0.00018310546875)', '(0.496673583984375,0.4967041015625)']
['(0.00018310546875,0.000213623046875)', '(0.49658203125,0.496612548828125)']
['(0.00018310546875,0.000213623046875)', '(0.496612548828125,0.49664306640625)']
['(0.000213623046875,0.000244140625)', '(0.49658203125,0.496612548828125)']
['(0.000213623046875,0.000244140625)', '(0.496612548828125,0.49664306640625)']
['(0.00018310546875,0.000213623046875)', '(0.49664306640625,0.496673583984375)']
['(0.00018310546875,0.000213623046875)', '(0.496673583984375,0.4967041015625)']
['(0.000213623046875,0.000244140625)', '(0.49664306640625,0.496673583984375)']
['(0.000213623046875,0.000244140625)', '(0.496673583984375,0.4967041015625)']
['(0.0001220703125,0.000152587890625)', '(0.4967041015625,0.496734619140625)']
['(0.0001220703125,0.000152587890625)', '(0.496734619140625,0.49676513671875)']
['(0.000152587890625,0.00018310546875)', '(0.4967041015625,0.496734619140625)']
['(0.000152587890625,0.00018310546875)', '(0.496734619140625,0.49676513671875)']
['(0.0001220703125,0.000152587890625)', '(0.49676513671875,0.496795654296875)']
['(0.0001220703125,0.000152587890625)', '(0.496795654296875,0.496826171875)']
['(0.000152587890625,0.00018310546875)', '(0.49676513671875,0.496795654296875)']
['(0.000152587890625,0.00018310546875)', '(0.496795654296875,0.496826171875)']
['(0.00018310546875,0.000213623046875)', '(0.4967041015625,0.496734619140625)']
['(0.00018310546875,0.000213623046875)', '(0.496734619140625,0.49676513671875)']
['(0.000213623046875,0.000244140625)', '(0.4967041015625,0.496734619140625)']
['(0.000213623046875,0.000244140625)', '(0.496734619140625,0.49676513671875)']
['(0.00018310546875,0.000213623046875)', '(0.49676513671875,0.496795654296875)']
['(0.00018310546875,0.000213623046875)', '(0.496795654296875,0.496826171875)']
['(0.000213623046875,0.000244140625)', '(0.49676513671875,0.496795654296875)']
['(0.000213623046875,0.000244140625)', '(0.496795654296875,0.496826171875)']
['(0,3.0517578125e-05)', '(0.496826171875,0.496856689453125)']
['(0,3.0517578125e-05)', '(0.496856689453125,0.49688720703125)']
['(3.0517578125e-05,6.103515625e-05)', '(0.496826171875,0.496856689453125)']
['(3.0517578125e-05,6.103515625e-05)', '(0.496856689453125,0.49688720703125)']
['(0,3.0517578125e-05)', '(0.49688720703125,0.496917724609375)']
['(0,3.0517578125e-05)', '(0.496917724609375,0.4969482421875)']
['(3.0517578125e-05,6.103515625e-05)', '(0.49688720703125,0.496917724609375)']
['(3.0517578125e-05,6.103515625e-05)', '(0.496917724609375,0.4969482421875)']
['(6.103515625e-05,9.1552734375e-05)', '(0.496826171875,0.496856689453125)']
['(6.103515625e-05,9.1552734375e-05)', '(0.496856689453125,0.49688720703125)']
['(9.1552734375e-05,0.0001220703125)', '(0.496826171875,0.496856689453125)']
['(9.1552734375e-05,0.0001220703125)', '(0.496856689453125,0.49688720703125)']
['(6.103515625e-05,9.1552734375e-05)', '(0.49688720703125,0.496917724609375)']
['(6.103515625e-05,9.1552734375e-05)', '(0.496917724609375,0.4969482421875)']
['(9.1552734375e-05,0.0001220703125)', '(0.49688720703125,0.496917724609375)']
['(9.1552734375e-05,0.0001220703125)', '(0.496917724609375,0.4969482421875)']
['(0,3.0517578125e-05)', '(0.4969482421875,0.496978759765625)']
['(0,3.0517578125e-05)', '(0.496978759765625,0.49700927734375)']
['(3.0517578125e-05,6.103515625e-05)', '(0.4969482421875,0.496978759765625)']
['(3.0517578125e-05,6.103515625e-05)', '(0.496978759765625,0.49700927734375)']
['(0,3.0517578125e-05)', '(0.49700927734375,0.497039794921875)']
['(0,3.0517578125e-05)', '(0.497039794921875,0.4970703125)']
['(3.0517578125e-05,6.103515625e-05)', '(0.49700927734375,0.497039794921875)']
['(3.0517578125e-05,6.103515625e-05)', '(0.497039794921875,0.4970703125)']
['(6.103515625e-05,9.1552734375e-05)', '(0.4969482421875,0.496978759765625)']
['(6.103515625e-05,9.1552734375e-05)', '(0.496978759765625,0.49700927734375)']
['(9.1552734375e-05,0.0001220703125)', '(0.4969482421875,0.496978759765625)']
['(9.1552734375e-05,0.0001220703125)', '(0.496978759765625,0.49700927734375)']
['(6.103515625e-05,9.1552734375e-05)', '(0.49700927734375,0.497039794921875)']
['(6.103515625e-05,9.1552734375e-05)', '(0.497039794921875,0.4970703125)']
['(9.1552734375e-05,0.0001220703125)', '(0.49700927734375,0.497039794921875)']
['(9.1552734375e-05,0.0001220703125)', '(0.497039794921875,0.4970703125)']
['(0.0001220703125,0.000152587890625)', '(0.496826171875,0.496856689453125)']
['(0.0001220703125,0.000152587890625)', '(0.496856689453125,0.49688720703125)']
['(0.000152587890625,0.00018310546875)', '(0.496826171875,0.496856689453125)']
['(0.000152587890625,0.00018310546875)', '(0.496856689453125,0.49688720703125)']
['(0.0001220703125,0.000152587890625)', '(0.49688720703125,0.496917724609375)']
['(0.0001220703125,0.000152587890625)', '(0.496917724609375,0.4969482421875)']
['(0.000152587890625,0.00018310546875)', '(0.49688720703125,0.496917724609375)']
['(0.000152587890625,0.00018310546875)', '(0.496917724609375,0.4969482421875)']
['(0.00018310546875,0.000213623046875)', '(0.496826171875,0.496856689453125)']
['(0.00018310546875,0.000213623046875)', '(0.496856689453125,0.49688720703125)']
['(0.000213623046875,0.000244140625)', '(0.496826171875,0.496856689453125)']
['(0.000213623046875,0.000244140625)', '(0.496856689453125,0.49688720703125)']
['(0.00018310546875,0.000213623046875)', '(0.49688720703125,0.496917724609375)']
['(0.00018310546875,0.000213623046875)', '(0.496917724609375,0.4969482421875)']
['(0.000213623046875,0.000244140625)', '(0.49688720703125,0.496917724609375)']
['(0.000213623046875,0.000244140625)', '(0.496917724609375,0.4969482421875)']
['(0.0001220703125,0.000152587890625)', '(0.4969482421875,0.496978759765625)']
['(0.0001220703125,0.000152587890625)', '(0.496978759765625,0.49700927734375)']
['(0.000152587890625,0.00018310546875)', '(0.4969482421875,0.496978759765625)']
['(0.000152587890625,0.00018310546875)', '(0.496978759765625,0.49700927734375)']
['(0.0001220703125,0.000152587890625)', '(0.49700927734375,0.497039794921875)']
['(0.0001220703125,0.000152587890625)', '(0.497039794921875,0.4970703125)']
['(0.000152587890625,0.00018310546875)', '(0.49700927734375,0.497039794921875)']
['(0.000152587890625,0.00018310546875)', '(0.497039794921875,0.4970703125)']
['(0.00018310546875,0.000213623046875)', '(0.4969482421875,0.496978759765625)']
['(0.00018310546875,0.000213623046875)', '(0.496978759765625,0.49700927734375)']
['(0.000213623046875,0.000244140625)', '(0.4969482421875,0.496978759765625)']
['(0.000213623046875,0.000244140625)', '(0.496978759765625,0.49700927734375)']
['(0.00018310546875,0.000213623046875)', '(0.49700927734375,0.497039794921875)']
['(0.00018310546875,0.000213623046875)', '(0.497039794921875,0.4970703125)']
['(0.000213623046875,0.000244140625)', '(0.49700927734375,0.497039794921875)']
['(0.000213623046875,0.000244140625)', '(0.497039794921875,0.4970703125)']
['(0.000244140625,0.000274658203125)', '(0.49658203125,0.496612548828125)']
['(0.000244140625,0.000274658203125)', '(0.496612548828125,0.49664306640625)']
['(0.000274658203125,0.00030517578125)', '(0.49658203125,0.496612548828125)']
['(0.000274658203125,0.00030517578125)', '(0.496612548828125,0.49664306640625)']
['(0.000244140625,0.000274658203125)', '(0.49664306640625,0.496673583984375)']
['(0.000244140625,0.000274658203125)', '(0.496673583984375,0.4967041015625)']
['(0.000274658203125,0.00030517578125)', '(0.49664306640625,0.496673583984375)']
['(0.000274658203125,0.00030517578125)', '(0.496673583984375,0.4967041015625)']
['(0.00030517578125,0.000335693359375)', '(0.49658203125,0.496612548828125)']
['(0.00030517578125,0.000335693359375)', '(0.496612548828125,0.49664306640625)']
['(0.000335693359375,0.0003662109375)', '(0.49658203125,0.496612548828125)']
['(0.000335693359375,0.0003662109375)', '(0.496612548828125,0.49664306640625)']
['(0.00030517578125,0.000335693359375)', '(0.49664306640625,0.496673583984375)']
['(0.00030517578125,0.000335693359375)', '(0.496673583984375,0.4967041015625)']
['(0.000335693359375,0.0003662109375)', '(0.49664306640625,0.496673583984375)']
['(0.000335693359375,0.0003662109375)', '(0.496673583984375,0.4967041015625)']
['(0.000244140625,0.000274658203125)', '(0.4967041015625,0.496734619140625)']
['(0.000244140625,0.000274658203125)', '(0.496734619140625,0.49676513671875)']
['(0.000274658203125,0.00030517578125)', '(0.4967041015625,0.496734619140625)']
['(0.000274658203125,0.00030517578125)', '(0.496734619140625,0.49676513671875)']
['(0.000244140625,0.000274658203125)', '(0.49676513671875,0.496795654296875)']
['(0.000244140625,0.000274658203125)', '(0.496795654296875,0.496826171875)']
['(0.000274658203125,0.00030517578125)', '(0.49676513671875,0.496795654296875)']
['(0.000274658203125,0.00030517578125)', '(0.496795654296875,0.496826171875)']
['(0.00030517578125,0.000335693359375)', '(0.4967041015625,0.496734619140625)']
['(0.00030517578125,0.000335693359375)', '(0.496734619140625,0.49676513671875)']
['(0.000335693359375,0.0003662109375)', '(0.4967041015625,0.496734619140625)']
['(0.000335693359375,0.0003662109375)', '(0.496734619140625,0.49676513671875)']
['(0.00030517578125,0.000335693359375)', '(0.49676513671875,0.496795654296875)']
['(0.00030517578125,0.000335693359375)', '(0.496795654296875,0.496826171875)']
['(0.000335693359375,0.0003662109375)', '(0.49676513671875,0.496795654296875)']
['(0.000335693359375,0.0003662109375)', '(0.496795654296875,0.496826171875)']
['(0.0003662109375,0.000396728515625)', '(0.49658203125,0.496612548828125)']
['(0.0003662109375,0.000396728515625)', '(0.496612548828125,0.49664306640625)']
['(0.000396728515625,0.00042724609375)', '(0.49658203125,0.496612548828125)']
['(0.000396728515625,0.00042724609375)', '(0.496612548828125,0.49664306640625)']
['(0.0003662109375,0.000396728515625)', '(0.49664306640625,0.496673583984375)']
['(0.0003662109375,0.000396728515625)', '(0.496673583984375,0.4967041015625)']
['(0.000396728515625,0.00042724609375)', '(0.49664306640625,0.496673583984375)']
['(0.000396728515625,0.00042724609375)', '(0.496673583984375,0.4967041015625)']
['(0.00042724609375,0.000457763671875)', '(0.49658203125,0.496612548828125)']
['(0.00042724609375,0.000457763671875)', '(0.496612548828125,0.49664306640625)']
['(0.000457763671875,0.00048828125)', '(0.49658203125,0.496612548828125)']
['(0.000457763671875,0.00048828125)', '(0.496612548828125,0.49664306640625)']
['(0.00042724609375,0.000457763671875)', '(0.49664306640625,0.496673583984375)']
['(0.00042724609375,0.000457763671875)', '(0.496673583984375,0.4967041015625)']
['(0.000457763671875,0.00048828125)', '(0.49664306640625,0.496673583984375)']
['(0.000457763671875,0.00048828125)', '(0.496673583984375,0.4967041015625)']
['(0.0003662109375,0.000396728515625)', '(0.4967041015625,0.496734619140625)']
['(0.0003662109375,0.000396728515625)', '(0.496734619140625,0.49676513671875)']
['(0.000396728515625,0.00042724609375)', '(0.4967041015625,0.496734619140625)']
['(0.000396728515625,0.00042724609375)', '(0.496734619140625,0.49676513671875)']
['(0.0003662109375,0.000396728515625)', '(0.49676513671875,0.496795654296875)']
['(0.0003662109375,0.000396728515625)', '(0.496795654296875,0.496826171875)']
['(0.000396728515625,0.00042724609375)', '(0.49676513671875,0.496795654296875)']
['(0.000396728515625,0.00042724609375)', '(0.496795654296875,0.496826171875)']
['(0.00042724609375,0.000457763671875)', '(0.4967041015625,0.496734619140625)']
['(0.00042724609375,0.000457763671875)', '(0.496734619140625,0.49676513671875)']
['(0.000457763671875,0.00048828125)', '(0.4967041015625,0.496734619140625)']
['(0.000457763671875,0.00048828125)', '(0.496734619140625,0.49676513671875)']
['(0.00042724609375,0.000457763671875)', '(0.49676513671875,0.496795654296875)']
['(0.00042724609375,0.000457763671875)', '(0.496795654296875,0.496826171875)']
['(0.000457763671875,0.00048828125)', '(0.49676513671875,0.496795654296875)']
['(0.000457763671875,0.00048828125)', '(0.496795654296875,0.496826171875)']
['(0.000244140625,0.000274658203125)', '(0.496826171875,0.496856689453125)']
['(0.000244140625,0.000274658203125)', '(0.496856689453125,0.49688720703125)']
['(0.000274658203125,0.00030517578125)', '(0.496826171875,0.496856689453125)']
['(0.000274658203125,0.00030517578125)', '(0.496856689453125,0.49688720703125)']
['(0.000244140625,0.000274658203125)', '(0.49688720703125,0.496917724609375)']
['(0.000244140625,0.000274658203125)', '(0.496917724609375,0.4969482421875)']
['(0.000274658203125,0.00030517578125)', '(0.49688720703125,0.496917724609375)']
['(0.000274658203125,0.00030517578125)', '(0.496917724609375,0.4969482421875)']
['(0.00030517578125,0.000335693359375)', '(0.496826171875,0.496856689453125)']
['(0.00030517578125,0.000335693359375)', '(0.496856689453125,0.49688720703125)']
['(0.000335693359375,0.0003662109375)', '(0.496826171875,0.496856689453125)']
['(0.000335693359375,0.0003662109375)', '(0.496856689453125,0.49688720703125)']
['(0.00030517578125,0.000335693359375)', '(0.49688720703125,0.496917724609375)']
['(0.00030517578125,0.000335693359375)', '(0.496917724609375,0.4969482421875)']
['(0.000335693359375,0.0003662109375)', '(0.49688720703125,0.496917724609375)']
['(0.000335693359375,0.0003662109375)', '(0.496917724609375,0.4969482421875)']
['(0.000244140625,0.000274658203125)', '(0.4969482421875,0.496978759765625)']
['(0.000244140625,0.000274658203125)', '(0.496978759765625,0.49700927734375)']
['(0.000274658203125,0.00030517578125)', '(0.4969482421875,0.496978759765625)']
['(0.000274658203125,0.00030517578125)', '(0.496978759765625,0.49700927734375)']
['(0.000244140625,0.000274658203125)', '(0.49700927734375,0.497039794921875)']
['(0.000244140625,0.000274658203125)', '(0.497039794921875,0.4970703125)']
['(0.000274658203125,0.00030517578125)', '(0.49700927734375,0.497039794921875)']
['(0.000274658203125,0.00030517578125)', '(0.497039794921875,0.4970703125)']
['(0.00030517578125,0.000335693359375)', '(0.4969482421875,0.496978759765625)']
['(0.00030517578125,0.000335693359375)', '(0.496978759765625,0.49700927734375)']
['(0.000335693359375,0.0003662109375)', '(0.4969482421875,0.496978759765625)']
['(0.000335693359375,0.0003662109375)', '(0.496978759765625,0.49700927734375)']
['(0.00030517578125,0.000335693359375)', '(0.49700927734375,0.497039794921875)']
['(0.00030517578125,0.000335693359375)', '(0.497039794921875,0.4970703125)']
['(0.000335693359375,0.0003662109375)', '(0.49700927734375,0.497039794921875)']
['(0.000335693359375,0.0003662109375)', '(0.497039794921875,0.4970703125)']
['(0.0003662109375,0.000396728515625)', '(0.496826171875,0.496856689453125)']
['(0.0003662109375,0.000396728515625)', '(0.496856689453125,0.49688720703125)']
['(0.000396728515625,0.00042724609375)', '(0.496826171875,0.496856689453125)']
['(0.000396728515625,0.00042724609375)', '(0.496856689453125,0.49688720703125)']
['(0.0003662109375,0.000396728515625)', '(0.49688720703125,0.496917724609375)']
['(0.0003662109375,0.000396728515625)', '(0.496917724609375,0.4969482421875)']
['(0.000396728515625,0.00042724609375)', '(0.49688720703125,0.496917724609375)']
['(0.000396728515625,0.00042724609375)', '(0.496917724609375,0.4969482421875)']
['(0.00042724609375,0.000457763671875)', '(0.496826171875,0.496856689453125)']
['(0.00042724609375,0.000457763671875)', '(0.496856689453125,0.49688720703125)']
['(0.000457763671875,0.00048828125)', '(0.496826171875,0.496856689453125)']
['(0.000457763671875,0.00048828125)', '(0.496856689453125,0.49688720703125)']
['(0.00042724609375,0.000457763671875)', '(0.49688720703125,0.496917724609375)']
['(0.00042724609375,0.000457763671875)', '(0.496917724609375,0.4969482421875)']
['(0.000457763671875,0.00048828125)', '(0.49688720703125,0.496917724609375)']
['(0.000457763671875,0.00048828125)', '(0.496917724609375,0.4969482421875)']
['(0.0003662109375,0.000396728515625)', '(0.4969482421875,0.496978759765625)']
['(0.0003662109375,0.000396728515625)', '(0.496978759765625,0.49700927734375)']
['(0.000396728515625,0.00042724609375)', '(0.4969482421875,0.496978759765625)']
['(0.000396728515625,0.00042724609375)', '(0.496978759765625,0.49700927734375)']
['(0.0003662109375,0.000396728515625)', '(0.49700927734375,0.497039794921875)']
['(0.0003662109375,0.000396728515625)', '(0.497039794921875,0.4970703125)']
['(0.000396728515625,0.00042724609375)', '(0.49700927734375,0.497039794921875)']
['(0.000396728515625,0.00042724609375)', '(0.497039794921875,0.4970703125)']
['(0.00042724609375,0.000457763671875)', '(0.4969482421875,0.496978759765625)']
['(0.00042724609375,0.000457763671875)', '(0.496978759765625,0.49700927734375)']
['(0.000457763671875,0.00048828125)', '(0.4969482421875,0.496978759765625)']
['(0.000457763671875,0.00048828125)', '(0.496978759765625,0.49700927734375)']
['(0.00042724609375,0.000457763671875)', '(0.49700927734375,0.497039794921875)']
['(0.00042724609375,0.000457763671875)', '(0.497039794921875,0.4970703125)']
['(0.000457763671875,0.00048828125)', '(0.49700927734375,0.497039794921875)']
['(0.000457763671875,0.00048828125)', '(0.497039794921875,0.4970703125)']
['(0.00048828125,0.000518798828125)', '(0.49609375,0.496124267578125)']
['(0.00048828125,0.000518798828125)', '(0.496124267578125,0.49615478515625)']
['(0.000518798828125,0.00054931640625)', '(0.49609375,0.496124267578125)']
['(0.000518798828125,0.00054931640625)', '(0.496124267578125,0.49615478515625)']
['(0.00048828125,0.000518798828125)', '(0.49615478515625,0.496185302734375)']
['(0.00048828125,0.000518798828125)', '(0.496185302734375,0.4962158203125)']
['(0.000518798828125,0.00054931640625)', '(0.49615478515625,0.496185302734375)']
['(0.000518798828125,0.00054931640625)', '(0.496185302734375,0.4962158203125)']
['(0.00054931640625,0.000579833984375)', '(0.49609375,0.496124267578125)']
['(0.00054931640625,0.000579833984375)', '(0.496124267578125,0.49615478515625)']
['(0.000579833984375,0.0006103515625)', '(0.49609375,0.496124267578125)']
['(0.000579833984375,0.0006103515625)', '(0.496124267578125,0.49615478515625)']
['(0.00054931640625,0.000579833984375)', '(0.49615478515625,0.496185302734375)']
['(0.00054931640625,0.000579833984375)', '(0.496185302734375,0.4962158203125)']
['(0.000579833984375,0.0006103515625)', '(0.49615478515625,0.496185302734375)']
['(0.000579833984375,0.0006103515625)', '(0.496185302734375,0.4962158203125)']
['(0.00048828125,0.000518798828125)', '(0.4962158203125,0.496246337890625)']
['(0.00048828125,0.000518798828125)', '(0.496246337890625,0.49627685546875)']
['(0.000518798828125,0.00054931640625)', '(0.4962158203125,0.496246337890625)']
['(0.000518798828125,0.00054931640625)', '(0.496246337890625,0.49627685546875)']
['(0.00048828125,0.000518798828125)', '(0.49627685546875,0.496307373046875)']
['(0.00048828125,0.000518798828125)', '(0.496307373046875,0.496337890625)']
['(0.000518798828125,0.00054931640625)', '(0.49627685546875,0.496307373046875)']
['(0.000518798828125,0.00054931640625)', '(0.496307373046875,0.496337890625)']
['(0.00054931640625,0.000579833984375)', '(0.4962158203125,0.496246337890625)']
['(0.00054931640625,0.000579833984375)', '(0.496246337890625,0.49627685546875)']
['(0.000579833984375,0.0006103515625)', '(0.4962158203125,0.496246337890625)']
['(0.000579833984375,0.0006103515625)', '(0.496246337890625,0.49627685546875)']
['(0.00054931640625,0.000579833984375)', '(0.49627685546875,0.496307373046875)']
['(0.00054931640625,0.000579833984375)', '(0.496307373046875,0.496337890625)']
['(0.000579833984375,0.0006103515625)', '(0.49627685546875,0.496307373046875)']
['(0.000579833984375,0.0006103515625)', '(0.496307373046875,0.496337890625)']
['(0.0006103515625,0.000640869140625)', '(0.49609375,0.496124267578125)']
['(0.0006103515625,0.000640869140625)', '(0.496124267578125,0.49615478515625)']
['(0.000640869140625,0.00067138671875)', '(0.49609375,0.496124267578125)']
['(0.000640869140625,0.00067138671875)', '(0.496124267578125,0.49615478515625)']
['(0.0006103515625,0.000640869140625)', '(0.49615478515625,0.496185302734375)']
['(0.0006103515625,0.000640869140625)', '(0.496185302734375,0.4962158203125)']
['(0.000640869140625,0.00067138671875)', '(0.49615478515625,0.496185302734375)']
['(0.000640869140625,0.00067138671875)', '(0.496185302734375,0.4962158203125)']
['(0.00067138671875,0.000701904296875)', '(0.49609375,0.496124267578125)']
['(0.00067138671875,0.000701904296875)', '(0.496124267578125,0.49615478515625)']
['(0.000701904296875,0.000732421875)', '(0.49609375,0.496124267578125)']
['(0.000701904296875,0.000732421875)', '(0.496124267578125,0.49615478515625)']
['(0.00067138671875,0.000701904296875)', '(0.49615478515625,0.496185302734375)']
['(0.00067138671875,0.000701904296875)', '(0.496185302734375,0.4962158203125)']
['(0.000701904296875,0.000732421875)', '(0.49615478515625,0.496185302734375)']
['(0.000701904296875,0.000732421875)', '(0.496185302734375,0.4962158203125)']
['(0.0006103515625,0.000640869140625)', '(0.4962158203125,0.496246337890625)']
['(0.0006103515625,0.000640869140625)', '(0.496246337890625,0.49627685546875)']
['(0.000640869140625,0.00067138671875)', '(0.4962158203125,0.496246337890625)']
['(0.000640869140625,0.00067138671875)', '(0.496246337890625,0.49627685546875)']
['(0.0006103515625,0.000640869140625)', '(0.49627685546875,0.496307373046875)']
['(0.0006103515625,0.000640869140625)', '(0.496307373046875,0.496337890625)']
['(0.000640869140625,0.00067138671875)', '(0.49627685546875,0.496307373046875)']
['(0.000640869140625,0.00067138671875)', '(0.496307373046875,0.496337890625)']
['(0.00067138671875,0.000701904296875)', '(0.4962158203125,0.496246337890625)']
['(0.00067138671875,0.000701904296875)', '(0.496246337890625,0.49627685546875)']
['(0.000701904296875,0.000732421875)', '(0.4962158203125,0.496246337890625)']
['(0.000701904296875,0.000732421875)', '(0.496246337890625,0.49627685546875)']
['(0.00067138671875,0.000701904296875)', '(0.49627685546875,0.496307373046875)']
['(0.00067138671875,0.000701904296875)', '(0.496307373046875,0.496337890625)']
['(0.000701904296875,0.000732421875)', '(0.49627685546875,0.496307373046875)']
['(0.000701904296875,0.000732421875)', '(0.496307373046875,0.496337890625)']
['(0.00048828125,0.000518798828125)', '(0.496337890625,0.496368408203125)']
['(0.00048828125,0.000518798828125)', '(0.496368408203125,0.49639892578125)']
['(0.000518798828125,0.00054931640625)', '(0.496337890625,0.496368408203125)']
['(0.000518798828125,0.00054931640625)', '(0.496368408203125,0.49639892578125)']
['(0.00048828125,0.000518798828125)', '(0.49639892578125,0.496429443359375)']
['(0.00048828125,0.000518798828125)', '(0.496429443359375,0.4964599609375)']
['(0.000518798828125,0.00054931640625)', '(0.49639892578125,0.496429443359375)']
['(0.000518798828125,0.00054931640625)', '(0.496429443359375,0.4964599609375)']
['(0.00054931640625,0.000579833984375)', '(0.496337890625,0.496368408203125)']
['(0.00054931640625,0.000579833984375)', '(0.496368408203125,0.49639892578125)']
['(0.000579833984375,0.0006103515625)', '(0.496337890625,0.496368408203125)']
['(0.000579833984375,0.0006103515625)', '(0.496368408203125,0.49639892578125)']
['(0.00054931640625,0.000579833984375)', '(0.49639892578125,0.496429443359375)']
['(0.00054931640625,0.000579833984375)', '(0.496429443359375,0.4964599609375)']
['(0.000579833984375,0.0006103515625)', '(0.49639892578125,0.496429443359375)']
['(0.000579833984375,0.0006103515625)', '(0.496429443359375,0.4964599609375)']
['(0.00048828125,0.000518798828125)', '(0.4964599609375,0.496490478515625)']
['(0.00048828125,0.000518798828125)', '(0.496490478515625,0.49652099609375)']
['(0.000518798828125,0.00054931640625)', '(0.4964599609375,0.496490478515625)']
['(0.000518798828125,0.00054931640625)', '(0.496490478515625,0.49652099609375)']
['(0.00048828125,0.000518798828125)', '(0.49652099609375,0.496551513671875)']
['(0.00048828125,0.000518798828125)', '(0.496551513671875,0.49658203125)']
['(0.000518798828125,0.00054931640625)', '(0.49652099609375,0.496551513671875)']
['(0.000518798828125,0.00054931640625)', '(0.496551513671875,0.49658203125)']
['(0.00054931640625,0.000579833984375)', '(0.4964599609375,0.496490478515625)']
['(0.00054931640625,0.000579833984375)', '(0.496490478515625,0.49652099609375)']
['(0.000579833984375,0.0006103515625)', '(0.4964599609375,0.496490478515625)']
['(0.000579833984375,0.0006103515625)', '(0.496490478515625,0.49652099609375)']
['(0.00054931640625,0.000579833984375)', '(0.49652099609375,0.496551513671875)']
['(0.00054931640625,0.000579833984375)', '(0.496551513671875,0.49658203125)']
['(0.000579833984375,0.0006103515625)', '(0.49652099609375,0.496551513671875)']
['(0.000579833984375,0.0006103515625)', '(0.496551513671875,0.49658203125)']
['(0.0006103515625,0.000640869140625)', '(0.496337890625,0.496368408203125)']
['(0.0006103515625,0.000640869140625)', '(0.496368408203125,0.49639892578125)']
['(0.000640869140625,0.00067138671875)', '(0.496337890625,0.496368408203125)']
